label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0,0.0,0.0,-0.054078370332717896,-0.0896679162979126,-0.08132228255271912,-0.19139546155929565,-0.09801214933395386,-0.2683423161506653,-0.09074878692626953,-0.33243274688720703,-0.020618081092834473,-0.3267642855644226,-0.025511562824249268,-0.43442726135253906,-0.03662106394767761,-0.505468100309372,-0.03915396332740784,-0.5660948753356934,0.006395399570465088,-0.3181214928627014,-0.047403424978256226,-0.39735811948776245,-0.06900376081466675,-0.2921576499938965,-0.05157226324081421,-0.24198049306869507,0.030127286911010742,-0.2928893566131592,-0.031879961490631104,-0.3425542712211609,-0.04723590612411499,-0.24074536561965942,-0.026494592428207397,-0.20302170515060425,0.0468423068523407,-0.24783772230148315,-0.007880985736846924,-0.30236995220184326,-0.022640526294708252,-0.23717933893203735,-0.004898160696029663,-0.2033376693725586
0,0.0,0.0,0.0191919207572937,-0.1179463267326355,0.007463544607162476,-0.20657867193222046,-0.020381838083267212,-0.25838804244995117,-0.051793456077575684,-0.27046525478363037,-0.0010895729064941406,-0.28029268980026245,-0.028643131256103516,-0.4188847839832306,-0.03958335518836975,-0.496846079826355,-0.049572378396987915,-0.5594492256641388,-0.04379773139953613,-0.2584896683692932,-0.0752653181552887,-0.35860899090766907,-0.06862875819206238,-0.3168150782585144,-0.057015031576156616,-0.2772284746170044,-0.08062383532524109,-0.2150288224220276,-0.10191240906715393,-0.2784132957458496,-0.09285154938697815,-0.24325120449066162,-0.0824451744556427,-0.21026712656021118,-0.11178982257843018,-0.1616169810295105,-0.12451454997062683,-0.22536182403564453,-0.11232173442840576,-0.19319170713424683,-0.10113367438316345,-0.16026639938354492
0,0.0,0.0,-0.048301756381988525,-0.07370400428771973,-0.08731317520141602,-0.19820564985275269,-0.0931243896484375,-0.3112635612487793,-0.05508071184158325,-0.371474027633667,-0.057717740535736084,-0.32379937171936035,-0.06660878658294678,-0.4503972828388214,-0.07186239957809448,-0.5258961319923401,-0.06593453884124756,-0.5930595695972443,-0.018019676208496094,-0.3132740259170532,-0.03057175874710083,-0.43279772996902466,-0.04767328500747681,-0.31335383653640747,-0.04140365123748779,-0.2481245994567871,0.023080885410308838,-0.2865487337112427,0.003267645835876465,-0.3635441064834595,-0.013555645942687988,-0.24397003650665283,-0.0038965940475463867,-0.18440955877304077,0.06328785419464111,-0.24529922008514404,0.042664527893066406,-0.3228175640106201,0.023202896118164062,-0.24944299459457397,0.02701282501220703,-0.20070570707321167
0,0.0,0.0,-0.05363565683364868,-0.07541286945343018,-0.08141236007213593,-0.15270781517028809,-0.10007272660732269,-0.217027485370636,-0.10070815682411194,-0.2821350693702698,-0.019516587257385254,-0.28350985050201416,-0.037723273038864136,-0.3709946274757385,-0.056307122111320496,-0.4331657588481903,-0.06658926606178284,-0.48664146661758423,0.0029621422290802,-0.28133243322372437,-0.058158814907073975,-0.339985728263855,-0.07611954212188721,-0.24730968475341797,-0.05899639427661896,-0.20580589771270752,0.01886516809463501,-0.2656760811805725,-0.05117930471897125,-0.29939448833465576,-0.06119358539581299,-0.20920759439468384,-0.03889024257659912,-0.17866605520248413,0.02587035298347473,-0.2318475842475891,-0.03620043396949768,-0.2632574439048767,-0.04343169927597046,-0.2034900188446045,-0.02152615785598755,-0.1758449673652649
0,0.0,0.0,-0.04292631149291992,-0.04068630933761597,-0.0840834379196167,-0.1292549967765808,-0.09658294916152954,-0.2189580500125885,-0.07131791114807129,-0.27712827920913696,-0.06543201208114624,-0.22128579020500183,-0.08078837394714355,-0.31992286443710327,-0.09180814027786255,-0.378177747130394,-0.09552443027496338,-0.4333334416151047,-0.03690141439437866,-0.2262994647026062,-0.05566138029098511,-0.3157415986061096,-0.05571991205215454,-0.22213131189346313,-0.04486191272735596,-0.1667141616344452,-0.005793869495391846,-0.2201136350631714,-0.027794480323791504,-0.2826567590236664,-0.028215527534484863,-0.18685251474380493,-0.01565653085708618,-0.1377350091934204,0.026834547519683838,-0.2032795250415802,0.005425989627838135,-0.2710530161857605,-0.0011594295501708984,-0.21058854460716248,0.006671011447906494,-0.1694105565547943
0,0.0,0.0,-0.046733975410461426,-0.046894073486328125,-0.08049976825714111,-0.14553886651992798,-0.08047154545783997,-0.23734170198440552,-0.0546947717666626,-0.29837924242019653,-0.04851230978965759,-0.24803340435028076,-0.05294254422187805,-0.3392788767814636,-0.05997684597969055,-0.3935270607471466,-0.05656614899635315,-0.43793773651123047,-0.01927947998046875,-0.2458309829235077,-0.04053148627281189,-0.32712340354919434,-0.04959896206855774,-0.22734412550926208,-0.03481990098953247,-0.18586015701293945,0.009274929761886597,-0.23472198843955994,-0.020139724016189575,-0.29127442836761475,-0.026732265949249268,-0.1912021040916443,-0.010732650756835938,-0.15780580043792725,0.03765597939491272,-0.21229228377342224,0.006403475999832153,-0.26805201172828674,-0.0014666318893432617,-0.20161420106887817,0.012531906366348267,-0.1729280948638916
0,0.0,0.0,-0.05044633150100708,-0.09531456232070923,-0.07172465324401855,-0.18411606550216675,-0.08156058192253113,-0.24884697794914246,-0.06751185655593872,-0.28809070587158203,0.005446314811706543,-0.2855287492275238,-0.00923532247543335,-0.3854988217353821,-0.01647782325744629,-0.45454905927181244,-0.017713725566864014,-0.5143440961837769,0.027701377868652344,-0.2658305764198303,-0.0341227650642395,-0.33826836943626404,-0.0541645884513855,-0.25874218344688416,-0.04183119535446167,-0.21588128805160522,0.03746086359024048,-0.2322390377521515,-0.03447598218917847,-0.26785096526145935,-0.04626888036727905,-0.19799384474754333,-0.029435813426971436,-0.16941022872924805,0.035200655460357666,-0.18808579444885254,-0.023994624614715576,-0.21645602583885193,-0.03305286169052124,-0.16622328758239746,-0.018323957920074463,-0.14220935106277466
0,0.0,0.0,-0.040039122104644775,-0.046667516231536865,-0.07748240232467651,-0.15385079383850098,-0.0786554217338562,-0.2549947500228882,-0.04572916030883789,-0.3054489493370056,-0.052348971366882324,-0.2554357349872589,-0.06185704469680786,-0.37488245964050293,-0.06845623254776001,-0.44177350401878357,-0.06593912839889526,-0.504289835691452,-0.019286632537841797,-0.2493056356906891,-0.03461945056915283,-0.35228216648101807,-0.045275747776031494,-0.24761366844177246,-0.036113202571868896,-0.1905665397644043,0.01438218355178833,-0.23146232962608337,-0.007370650768280029,-0.2910250723361969,-0.016733884811401367,-0.1850959062576294,-0.0042961835861206055,-0.13945764303207397,0.04777342081069946,-0.2022889256477356,0.025632202625274658,-0.26713305711746216,0.013176798820495605,-0.19795149564743042,0.021331429481506348,-0.16116398572921753
0,0.0,0.0,-0.04459351301193237,-0.06958603858947754,-0.07509809732437134,-0.16683942079544067,-0.08843588829040527,-0.24629563093185425,-0.07359391450881958,-0.3032163381576538,-0.0281674861907959,-0.29105237126350403,-0.04323458671569824,-0.3975098133087158,-0.05797320604324341,-0.4649917483329773,-0.061679571866989136,-0.523580014705658,0.0006808042526245117,-0.2847689092159271,-0.04578357934951782,-0.3482052981853485,-0.05716359615325928,-0.24583974480628967,-0.03795832395553589,-0.20910263061523438,0.02550482749938965,-0.2620343863964081,-0.031751394271850586,-0.28359371423721313,-0.039123594760894775,-0.1929263472557068,-0.017602145671844482,-0.17388999462127686,0.04519110918045044,-0.22389006614685059,-0.008630812168121338,-0.25296473503112793,-0.018219828605651855,-0.18963199853897095,-0.0010398030281066895,-0.1682140827178955
0,0.0,0.0,-0.06458568572998047,-0.09064346551895142,-0.08900326490402222,-0.17010682821273804,-0.10496312379837036,-0.2405322790145874,-0.10890364646911621,-0.30062559247016907,-0.009195506572723389,-0.2926899492740631,-0.05217069387435913,-0.3934851884841919,-0.07525306940078735,-0.4555630683898926,-0.08846837282180786,-0.5174757540225983,0.006903350353240967,-0.28428852558135986,-0.07457661628723145,-0.35309112071990967,-0.08827191591262817,-0.27256932854652405,-0.07152575254440308,-0.22772425413131714,0.004470705986022949,-0.2589547634124756,-0.08112257719039917,-0.28380197286605835,-0.08833098411560059,-0.2094150185585022,-0.06723839044570923,-0.18061864376068115,-0.010889232158660889,-0.22632282972335815,-0.07833057641983032,-0.22955653071403503,-0.08139675855636597,-0.17276513576507568,-0.06161421537399292,-0.15123355388641357
